"TransactionID","StudentNumber","StartTime","UploadTime","ModuleCode"
"R776 282 998 ","33636840","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE3704"
"R776 369 889 ","21269816","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1016"
"R776 417 786 ","36123245","2011-11-07 00:00:00","0000-00-00 00:00:00","ICT1113"
"R776 503 519 ","19204164","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1120"
"R776 922 137 ","26649090","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1112"
"R777 455 009 ","20475059","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE1504"
"R777 456 090 ","27421807","0000-00-00 00:00:00","2011-08-06 00:00:00","CHE2611"
"R778 241 752 ","12912495","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE1504"
"R778 345 649 ","14876974","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE3704"
"R778 423 402 ","23106655","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1015"
"R778 578 443 ","26311307","0000-00-00 00:00:00","0000-00-00 00:00:00","AST2652"
"R778 840 898 ","16814870","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1113"
"R778 860 506 ","18812872","0000-00-00 00:00:00","0000-00-00 00:00:00","AST2652"
"R778 966 817 ","33166900","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1120"
"R779 308 045 ","31350814","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1118"
"R779 916 082 ","21786335","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT2612"
"R780 068 255 ","29690723","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE3703"
"R780 398 912 ","30695726","0000-00-00 00:00:00","0000-00-00 00:00:00","AST2652"
"R780 945 038 ","27760968","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT2612"
"R781 336 391 ","22838029","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1117"
"R781 502 514 ","33083747","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE2611"
"R781 526 734 ","23096254","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1012"
"R781 552 018 ","36405989","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1014"
"R782 060 524 ","19263315","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT2612"
"R782 448 743 ","35821327","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE3703"
"R782 536 291 ","20846004","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1117"
"R782 639 091 ","28646494","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT3722"
"R782 907 882 ","22909626","0000-00-00 00:00:00","0000-00-00 00:00:00","MAT2612"
"R783 519 761 ","36058143","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT3611"
"R784 368 081 ","14739873","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1118"
"R784 808 960 ","14926621","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1016"
"R784 818 228 ","22521871","2011-06-20 00:00:00","0000-00-00 00:00:00","CHE3701"
"R784 900 790 ","24500256","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1115"
"R785 381 651 ","24771572","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE3704"
"R785 634 477 ","29053243","2011-12-15 00:00:00","0000-00-00 00:00:00","ICT1116"
"R786 568 031 ","19117973","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1117"
"R787 207 864 ","12728112","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1114"
"R787 417 048 ","30783529","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE3704"
"R788 278 328 ","26045254","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE2613"
"R788 344 590 ","31981659","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE3704"
"R788 479 332 ","28955950","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT2612"
"R788 635 403 ","33891597","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1011"
"R788 778 265 ","27642019","0000-00-00 00:00:00","0000-00-00 00:00:00","ELE2561"
"R789 128 787 ","14149328","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1019"
"R789 385 940 ","36747454","2011-02-02 00:00:00","0000-00-00 00:00:00","ICT1115"
"R789 759 690 ","23690306","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT3722"
"R790 678 528 ","32143259","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE3704"
"R790 787 996 ","16316787","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE2613"
"R791 172 288 ","22012269","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1019"
"R791 313 243 ","20675867","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE4801"
"R791 398 862 ","21763473","0000-00-00 00:00:00","2011-05-23 00:00:00","ICT1117"
"R791 753 689 ","31506732","2010-05-11 00:00:00","0000-00-00 00:00:00","CHE2613"
"R792 330 360 ","32085993","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1016"
"R792 385 769 ","13036680","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE3703"
"R792 422 505 ","20039049","0000-00-00 00:00:00","0000-00-00 00:00:00","AST2652"
"R792 518 846 ","33762539","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1017"
"R792 959 957 ","11566745","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1114"
"R793 037 727 ","13830181","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE3703"
"R793 310 829 ","17170498","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE3701"
"R793 536 648 ","18848350","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1112"
"R793 667 164 ","27004511","0000-00-00 00:00:00","2011-07-28 00:00:00","CHE4801"
"R793 756 882 ","14117981","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1018"
"R793 926 936 ","31424719","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT3722"
"R794 107 244 ","29652562","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT3722"
"R794 125 142 ","27142677","2011-03-12 00:00:00","0000-00-00 00:00:00","ENG1013"
"R794 209 136 ","25269555","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1119"
"R794 357 543 ","21072478","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1013"
"R794 442 252 ","23256795","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1112"
"R794 710 766 ","21811966","0000-00-00 00:00:00","0000-00-00 00:00:00","MAT2612"
"R795 239 495 ","12550779","2011-01-09 00:00:00","0000-00-00 00:00:00","CHE3703"
"R795 660 536 ","19884440","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE2613"
"R795 711 728 ","27443929","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE3703"
"R796 892 844 ","16835733","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1015"
"R797 144 343 ","17982798","0000-00-00 00:00:00","0000-00-00 00:00:00","ELE2561"
"R797 268 174 ","23421398","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE2611"
"R797 576 135 ","11350641","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1011"
"R797 804 775 ","30816586","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1115"
"R798 256 381 ","14679040","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE3703"
"R798 405 349 ","14493533","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1120"
"R798 670 560 ","18356234","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE181T"
"R798 786 075 ","29048958","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE181T"
"R799 748 347 ","32710859","2010-05-22 00:00:00","0000-00-00 00:00:00","ENG1013"
"R800 308 253 ","30159486","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1117"
"R800 815 325 ","33939537","2011-04-26 00:00:00","0000-00-00 00:00:00","ENG1016"
"R801 325 771 ","28805122","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE3701"
"R801 356 346 ","21396039","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT3611"
"R801 436 830 ","31986673","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT2612"
"R801 853 749 ","22043993","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1011"
"R801 879 353 ","32935365","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1015"
"R802 156 355 ","30783529","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1111"
"R802 156 799 ","31450336","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1115"
"R802 332 755 ","33248968","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1014"
"R803 388 202 ","18505104","2010-08-31 00:00:00","0000-00-00 00:00:00","ENG1013"
"R803 864 099 ","16237896","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE3704"
"R803 927 170 ","36549600","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1117"
"R804 216 696 ","18505261","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1014"
"R804 239 866 ","21800047","2010-03-13 00:00:00","0000-00-00 00:00:00","CHE4801"
"R805 154 243 ","14705716","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1117"
"R805 318 285 ","20454380","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1111"
"R805 714 087 ","34122064","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1116"
"R806 347 918 ","36340093","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1120"
"R806 501 172 ","22968647","0000-00-00 00:00:00","2011-12-02 00:00:00","CHE3703"
"R807 035 878 ","15181509","2010-04-23 00:00:00","0000-00-00 00:00:00","ICT1120"
"R807 072 417 ","18008449","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1012"
"R807 082 999 ","30674009","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE4801"
"R807 130 048 ","19338112","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE3704"
"R807 749 192 ","20073084","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1014"
"R808 445 066 ","35834127","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1111"
"R808 844 670 ","35712999","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1014"
"R809 154 800 ","21883489","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE2611"
"R809 373 101 ","34384527","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1011"
"R810 097 445 ","23589406","2011-07-12 00:00:00","0000-00-00 00:00:00","ENG1012"
"R810 180 770 ","25543394","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1114"
"R810 284 036 ","27762313","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1019"
"R810 666 758 ","18878393","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE3703"
"R810 789 094 ","12260787","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1113"
"R810 824 665 ","34291747","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE1504"
"R810 935 668 ","30346246","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE2611"
"R811 148 197 ","11141311","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1113"
"R811 224 955 ","12884339","0000-00-00 00:00:00","0000-00-00 00:00:00","MAT2612"
"R811 387 175 ","27664236","0000-00-00 00:00:00","2011-01-10 00:00:00","ENG1011"
"R811 501 387 ","31294150","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1013"
"R811 699 493 ","13358662","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1015"
"R811 851 376 ","30686623","2011-07-01 00:00:00","0000-00-00 00:00:00","ENG1012"
"R812 337 215 ","36294708","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE3701"
"R812 920 838 ","23112578","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1015"
"R813 083 808 ","22860403","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT3611"
"R813 120 868 ","35691472","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT3722"
"R813 222 714 ","33081044","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1115"
"R813 265 130 ","36376357","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1011"
"R813 357 379 ","23788018","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1018"
"R813 406 458 ","11627788","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1116"
"R813 696 123 ","33848227","2010-11-02 00:00:00","0000-00-00 00:00:00","CHE3704"
"R814 104 572 ","32819430","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1111"
"R814 200 346 ","28348977","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT2612"
"R814 956 690 ","19742603","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1016"
"R815 103 650 ","14117981","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1114"
"R815 116 561 ","20715482","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1014"
"R815 658 366 ","36078519","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1112"
"R815 936 109 ","20707407","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1018"
"R815 950 763 ","30617675","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1116"
"R816 082 905 ","25859683","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1013"
"R817 778 680 ","15636477","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1113"
"R817 886 567 ","15118413","2011-08-08 00:00:00","0000-00-00 00:00:00","ICT1114"
"R818 101 720 ","19742603","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1119"
"R818 958 196 ","22277763","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT3722"
"R818 976 654 ","21250634","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1015"
"R819 188 666 ","30864864","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT3611"
"R819 199 405 ","21832830","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1012"
"R819 473 396 ","30096463","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT3611"
"R820 437 711 ","21173912","0000-00-00 00:00:00","2011-10-10 00:00:00","ICT1112"
"R820 534 199 ","13685629","2010-07-10 00:00:00","0000-00-00 00:00:00","ICT1115"
"R820 550 857 ","27351806","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE181T"
"R821 430 184 ","36641329","2010-12-22 00:00:00","0000-00-00 00:00:00","ICT1119"
"R821 506 538 ","18878393","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1112"
"R822 738 826 ","29659162","0000-00-00 00:00:00","0000-00-00 00:00:00","AST2652"
"R823 012 605 ","32822614","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1112"
"R823 647 825 ","20454380","0000-00-00 00:00:00","0000-00-00 00:00:00","AST2652"
"R824 072 699 ","22594914","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1112"
"R824 494 654 ","24884570","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1016"
"R824 939 809 ","35712999","0000-00-00 00:00:00","2011-09-20 00:00:00","CHE1504"
"R825 957 812 ","30102439","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT3722"
"R826 276 360 ","17381376","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1113"
"R826 317 853 ","30666438","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE3703"
"R826 407 896 ","25455975","2011-08-15 00:00:00","0000-00-00 00:00:00","CHE4801"
"R826 661 787 ","25820847","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1116"
"R826 859 137 ","29540169","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1118"
"R826 957 000 ","32799004","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1019"
"R827 292 523 ","22228477","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1019"
"R827 386 396 ","25537838","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1017"
"R827 700 914 ","17721869","0000-00-00 00:00:00","2011-06-10 00:00:00","ICT1120"
"R828 401 293 ","34098070","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1113"
"R828 492 113 ","14847914","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE4801"
"R828 606 012 ","14341920","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1112"
"R828 634 210 ","14883546","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1011"
"R829 059 697 ","33486718","0000-00-00 00:00:00","2011-01-28 00:00:00","ICT2612"
"R829 095 865 ","30827792","2010-12-26 00:00:00","0000-00-00 00:00:00","ICT1118"
"R829 163 234 ","22423651","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1011"
"R829 517 990 ","23308010","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1117"
"R829 675 400 ","25269555","0000-00-00 00:00:00","0000-00-00 00:00:00","MAT2612"
"R830 253 079 ","28109316","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1017"
"R830 269 310 ","18778472","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1015"
"R830 557 607 ","31931728","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1115"
"R830 642 115 ","16835733","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1115"
"R830 971 000 ","27534653","2011-08-14 00:00:00","0000-00-00 00:00:00","ENG1016"
"R831 336 507 ","29979691","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1116"
"R831 529 140 ","34897858","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1116"
"R831 647 577 ","14938268","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1015"
"R831 694 368 ","23957213","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1119"
"R831 772 643 ","31506516","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE2611"
"R831 835 596 ","30864864","0000-00-00 00:00:00","2011-03-05 00:00:00","ENG1019"
"R831 888 209 ","14254715","2011-11-02 00:00:00","0000-00-00 00:00:00","ICT2612"
"R832 327 092 ","25916551","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT2612"
"R833 023 441 ","22064128","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1012"
"R833 034 599 ","28965316","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1019"
"R833 142 179 ","26250969","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT3722"
"R833 905 720 ","14679040","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1116"
"R833 933 448 ","14828207","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE2613"
"R834 013 684 ","11350641","2011-07-06 00:00:00","0000-00-00 00:00:00","ICT3722"
"R834 154 673 ","24234252","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE4801"
"R834 545 179 ","22177323","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1119"
"R834 654 529 ","12696000","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1111"
"R834 870 433 ","29161843","0000-00-00 00:00:00","0000-00-00 00:00:00","ELE2561"
"R834 964 770 ","20525423","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE3701"
"R834 982 747 ","35481926","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE181T"
"R835 258 576 ","26743427","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1116"
"R835 579 133 ","34293197","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1015"
"R835 804 882 ","24458765","0000-00-00 00:00:00","2011-08-11 00:00:00","ICT1114"
"R835 842 523 ","20141564","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE2611"
"R835 934 891 ","21995215","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE3703"
"R835 947 804 ","22689935","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1019"
"R836 917 819 ","36594862","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1015"
"R837 284 254 ","26449812","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1112"
"R837 511 635 ","30485707","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1117"
"R837 858 454 ","32639939","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1012"
"R837 885 195 ","27670294","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1115"
"R838 087 611 ","32844064","2011-05-02 00:00:00","0000-00-00 00:00:00","ENG1011"
"R838 158 147 ","31751682","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1111"
"R838 159 784 ","33876894","2011-05-22 00:00:00","0000-00-00 00:00:00","ICT1112"
"R838 755 730 ","25248759","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1117"
"R838 989 434 ","18365362","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE2611"
"R840 088 741 ","16590868","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT3611"
"R840 145 306 ","19128622","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1119"
"R840 656 690 ","21198624","0000-00-00 00:00:00","2011-12-21 00:00:00","ELE2561"
"R840 764 967 ","22905460","0000-00-00 00:00:00","0000-00-00 00:00:00","AST2652"
"R841 653 097 ","19601561","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1018"
"R842 148 309 ","32762076","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1017"
"R842 674 885 ","33848227","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1111"
"R842 741 502 ","34228145","0000-00-00 00:00:00","0000-00-00 00:00:00","ELE2561"
"R842 928 580 ","20030374","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1012"
"R844 248 753 ","18907969","2011-07-22 00:00:00","0000-00-00 00:00:00","ELE2561"
"R845 073 642 ","14082570","2010-04-10 00:00:00","0000-00-00 00:00:00","ENG1012"
"R845 086 097 ","23096254","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1014"
"R845 491 286 ","20699952","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1011"
"R845 548 495 ","23915407","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1116"
"R845 832 439 ","13793720","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE2613"
"R845 944 065 ","30567462","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1112"
"R846 438 490 ","15356852","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE3704"
"R846 466 871 ","11447994","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE181T"
"R846 484 871 ","21482843","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT2612"
"R846 583 958 ","36672242","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1018"
"R846 689 930 ","20831010","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1115"
"R846 749 713 ","25087074","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1113"
"R846 807 600 ","25507332","2011-04-03 00:00:00","0000-00-00 00:00:00","ICT1112"
"R846 879 763 ","24696427","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE2613"
"R847 021 976 ","27453282","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE4801"
"R847 099 445 ","26811438","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT3722"
"R847 216 515 ","34755999","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT3722"
"R847 613 552 ","30839963","2011-11-05 00:00:00","0000-00-00 00:00:00","ICT1119"
"R847 661 204 ","30426069","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1011"
"R847 732 698 ","16705463","0000-00-00 00:00:00","2011-07-23 00:00:00","ENG1015"
"R848 011 967 ","29950182","0000-00-00 00:00:00","0000-00-00 00:00:00","ELE2561"
"R848 151 867 ","29446897","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1112"
"R848 920 802 ","20728666","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1112"
"R849 132 999 ","34097202","0000-00-00 00:00:00","2011-01-24 00:00:00","ICT1112"
"R849 376 259 ","26845508","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE1504"
"R849 529 406 ","31115984","0000-00-00 00:00:00","0000-00-00 00:00:00","AST2652"
"R849 743 924 ","18327232","2010-07-31 00:00:00","0000-00-00 00:00:00","MAT2612"
"R849 906 917 ","13643475","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1117"
"R849 918 998 ","31541670","0000-00-00 00:00:00","0000-00-00 00:00:00","MAT2612"
"R850 328 777 ","20539859","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1013"
"R850 353 488 ","28096353","2010-06-14 00:00:00","0000-00-00 00:00:00","CHE2611"
"R850 433 496 ","17567567","2011-08-04 00:00:00","0000-00-00 00:00:00","ICT1113"
"R850 698 426 ","14815560","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE181T"
"R850 998 963 ","15622623","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1112"
"R852 917 676 ","33843043","2011-04-20 00:00:00","0000-00-00 00:00:00","CHE3703"
"R853 380 066 ","20946637","0000-00-00 00:00:00","0000-00-00 00:00:00","MAT2612"
"R853 972 780 ","18155544","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1114"
"R854 300 927 ","29001159","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1114"
"R854 317 797 ","25431523","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1013"
"R854 902 688 ","27689189","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1117"
"R854 943 579 ","29946627","0000-00-00 00:00:00","2011-03-29 00:00:00","ICT1111"
"R854 963 949 ","17104176","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE1504"
"R855 402 180 ","33486718","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1018"
"R856 075 545 ","11372737","2010-05-10 00:00:00","0000-00-00 00:00:00","ENG1013"
"R856 910 316 ","20715482","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1111"
"R857 046 296 ","27234738","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1017"
"R857 653 028 ","14028044","0000-00-00 00:00:00","2011-01-01 00:00:00","ENG1015"
"R858 100 915 ","11648513","0000-00-00 00:00:00","2011-08-24 00:00:00","ICT2612"
"R858 547 165 ","13317770","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1013"
"R858 590 085 ","34291747","2011-05-03 00:00:00","0000-00-00 00:00:00","ENG1014"
"R858 674 830 ","31035608","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT2612"
"R858 747 235 ","13566489","2011-04-12 00:00:00","0000-00-00 00:00:00","ICT1114"
"R859 367 248 ","23801724","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1111"
"R859 646 646 ","34257812","0000-00-00 00:00:00","0000-00-00 00:00:00","AST2652"
"R859 984 821 ","13837422","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE181T"
"R860 072 462 ","18848350","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE2613"
"R860 436 334 ","25397835","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE2613"
"R860 545 847 ","36134470","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE1504"
"R860 875 311 ","14642018","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE181T"
"R861 022 696 ","34220291","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE4801"
"R861 676 070 ","19051739","2010-02-28 00:00:00","0000-00-00 00:00:00","ICT1114"
"R861 692 247 ","35009964","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1119"
"R862 019 824 ","14499367","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1015"
"R862 029 935 ","33586777","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE3703"
"R862 490 505 ","30871391","0000-00-00 00:00:00","2011-12-02 00:00:00","ICT1112"
"R862 678 988 ","17375967","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1017"
